,date,min_volume_weekday,max_volume_weekday,mediana_volume_weekday,media_volume_weekday,desvio_padrao_weekday
5782,2016-09-28,80,93,86.5,86.5,9.192388155425117
5783,2016-09-28,89,98,93.5,93.5,6.363961030678928
5784,2016-09-28,54,89,71.5,71.5,24.748737341529164
5785,2016-09-28,103,114,108.5,108.5,7.7781745930520225
5786,2016-09-28,7,66,36.5,36.5,41.71930009000631
5787,2016-09-28,102,102,102.0,102.0,0.0
5788,2016-09-28,99,100,99.5,99.5,0.7071067811865476
5789,2016-09-28,48,91,69.5,69.5,30.405591591021544
5790,2016-09-28,90,98,94.0,94.0,5.656854249492381
5791,2016-09-28,11,63,37.0,37.0,36.76955262170047
5792,2016-09-28,106,113,109.5,109.5,4.949747468305833
5793,2016-09-28,83,98,90.5,90.5,10.606601717798213
5794,2016-09-28,46,97,71.5,71.5,36.062445840513924
5795,2016-09-28,96,97,96.5,96.5,0.7071067811865476
5796,2016-09-28,15,81,48.0,48.0,46.66904755831214
5797,2016-09-28,105,114,109.5,109.5,6.363961030678928
5798,2016-09-28,86,108,97.0,97.0,15.556349186104045
5799,2016-09-28,49,88,68.5,68.5,27.577164466275352
5800,2016-09-28,83,90,86.5,86.5,4.949747468305833
5801,2016-09-28,10,77,43.5,43.5,47.37615433949868
5802,2016-09-28,89,107,98.0,98.0,12.727922061357855
5803,2016-09-28,86,99,92.5,92.5,9.192388155425117
5804,2016-09-28,46,105,75.5,75.5,41.71930009000631
5805,2016-09-28,100,105,102.5,102.5,3.5355339059327378
5806,2016-09-28,18,66,42.0,42.0,33.94112549695428
5807,2016-09-28,109,123,116.0,116.0,9.899494936611665
5808,2016-09-28,81,87,84.0,84.0,4.242640687119285
5809,2016-09-28,45,97,71.0,71.0,36.76955262170047
5810,2016-09-28,65,97,81.0,81.0,22.627416997969522
5811,2016-09-28,29,81,55.0,55.0,36.76955262170047
5812,2016-09-28,99,118,108.5,108.5,13.435028842544403
5813,2016-09-28,88,91,89.5,89.5,2.1213203435596424
5814,2016-09-28,45,46,45.5,45.5,0.7071067811865476
5815,2016-09-28,78,98,88.0,88.0,14.142135623730951
5816,2016-09-28,76,99,87.5,87.5,16.263455967290593
5817,2016-09-28,124,129,126.5,126.5,3.5355339059327378
5818,2016-09-28,88,100,94.0,94.0,8.48528137423857
5819,2016-09-28,31,47,39.0,39.0,11.313708498984761
5820,2016-09-28,86,94,90.0,90.0,5.656854249492381
5821,2016-09-28,56,88,72.0,72.0,22.627416997969522
5822,2016-09-28,115,118,116.5,116.5,2.1213203435596424
5823,2016-09-28,77,86,81.5,81.5,6.363961030678928
5824,2016-09-28,35,37,36.0,36.0,1.4142135623730951
5825,2016-09-28,109,113,111.0,111.0,2.8284271247461903
5826,2016-09-28,77,79,78.0,78.0,1.4142135623730951
5827,2016-09-28,114,116,115.0,115.0,1.4142135623730951
5828,2016-09-28,73,94,83.5,83.5,14.849242404917497
5829,2016-09-28,20,31,25.5,25.5,7.7781745930520225
5830,2016-09-28,94,112,103.0,103.0,12.727922061357855
5831,2016-09-28,69,83,76.0,76.0,9.899494936611665
5832,2016-09-28,100,125,112.5,112.5,17.67766952966369
5833,2016-09-28,76,95,85.5,85.5,13.435028842544403
5834,2016-09-28,20,26,23.0,23.0,4.242640687119285
5835,2016-09-28,74,80,77.0,77.0,4.242640687119285
5836,2016-09-28,43,58,50.5,50.5,10.606601717798213
5837,2016-09-28,77,90,83.5,83.5,9.192388155425117
5838,2016-09-28,67,68,67.5,67.5,0.7071067811865476
5839,2016-09-28,20,24,22.0,22.0,2.8284271247461903
5840,2016-09-28,69,85,77.0,77.0,11.313708498984761
5841,2016-09-28,54,72,63.0,63.0,12.727922061357855
5842,2016-09-28,66,72,69.0,69.0,4.242640687119285
5843,2016-09-28,56,75,65.5,65.5,13.435028842544403
5844,2016-09-28,18,24,21.0,21.0,4.242640687119285
5845,2016-09-28,64,78,71.0,71.0,9.899494936611665
5846,2016-09-28,49,52,50.5,50.5,2.1213203435596424
5847,2016-09-28,52,70,61.0,61.0,12.727922061357855
5848,2016-09-28,59,68,63.5,63.5,6.363961030678928
5849,2016-09-28,19,28,23.5,23.5,6.363961030678928
5850,2016-09-28,39,46,42.5,42.5,4.949747468305833
5851,2016-09-28,42,47,44.5,44.5,3.5355339059327378
5852,2016-09-28,49,64,56.5,56.5,10.606601717798213
5853,2016-09-28,50,60,55.0,55.0,7.0710678118654755
5854,2016-09-28,19,26,22.5,22.5,4.949747468305833
5855,2016-09-28,39,40,39.5,39.5,0.7071067811865476
5856,2016-09-28,35,54,44.5,44.5,13.435028842544403
5857,2016-09-28,46,48,47.0,47.0,1.4142135623730951
5858,2016-09-28,52,72,62.0,62.0,14.142135623730951
5859,2016-09-28,17,25,21.0,21.0,5.656854249492381
5860,2016-09-28,40,49,44.5,44.5,6.363961030678928
5861,2016-09-28,38,48,43.0,43.0,7.0710678118654755
5862,2016-09-28,63,65,64.0,64.0,1.4142135623730951
5863,2016-09-28,39,41,40.0,40.0,1.4142135623730951
5864,2016-09-28,20,20,20.0,20.0,0.0
5865,2016-09-28,30,43,36.5,36.5,9.192388155425117
5866,2016-09-28,38,48,43.0,43.0,7.0710678118654755
5867,2016-09-28,42,53,47.5,47.5,7.7781745930520225
5868,2016-09-28,25,49,37.0,37.0,16.97056274847714
5869,2016-09-28,15,24,19.5,19.5,6.363961030678928
5870,2016-09-28,35,47,41.0,41.0,8.48528137423857
5871,2016-09-28,18,42,30.0,30.0,16.97056274847714
5872,2016-09-28,40,52,46.0,46.0,8.48528137423857
5873,2016-09-28,18,40,29.0,29.0,15.556349186104045
5874,2016-09-28,17,30,23.5,23.5,9.192388155425117
5875,2016-09-28,26,35,30.5,30.5,6.363961030678928
5876,2016-09-28,24,29,26.5,26.5,3.5355339059327378
5877,2016-09-28,42,56,49.0,49.0,9.899494936611665
5878,2016-09-28,28,35,31.5,31.5,4.949747468305833
5879,2016-09-28,13,24,18.5,18.5,7.7781745930520225
5880,2016-09-28,17,29,23.0,23.0,8.48528137423857
5881,2016-09-28,27,31,29.0,29.0,2.8284271247461903
5882,2016-09-28,42,47,44.5,44.5,3.5355339059327378
5883,2016-09-28,26,41,33.5,33.5,10.606601717798213
5884,2016-09-28,11,18,14.5,14.5,4.949747468305833
5885,2016-09-28,31,33,32.0,32.0,1.4142135623730951
5886,2016-09-28,32,35,33.5,33.5,2.1213203435596424
5887,2016-09-28,35,43,39.0,39.0,5.656854249492381
5888,2016-09-28,35,46,40.5,40.5,7.7781745930520225
5889,2016-09-28,11,16,13.5,13.5,3.5355339059327378
5890,2016-09-28,18,28,23.0,23.0,7.0710678118654755
5891,2016-09-28,19,26,22.5,22.5,4.949747468305833
5892,2016-09-28,28,35,31.5,31.5,4.949747468305833
5893,2016-09-28,26,30,28.0,28.0,2.8284271247461903
5894,2016-09-28,7,11,9.0,9.0,2.8284271247461903
5895,2016-09-28,7,26,16.5,16.5,13.435028842544403
5896,2016-09-28,18,24,21.0,21.0,4.242640687119285
5897,2016-09-28,18,24,21.0,21.0,4.242640687119285
5898,2016-09-28,16,20,18.0,18.0,2.8284271247461903
5899,2016-09-28,8,9,8.5,8.5,0.7071067811865476
5900,2016-09-28,22,23,22.5,22.5,0.7071067811865476
5901,2016-09-28,12,21,16.5,16.5,6.363961030678928
5902,2016-09-28,17,33,25.0,25.0,11.313708498984761
5903,2016-09-28,15,24,19.5,19.5,6.363961030678928
5904,2016-09-28,5,7,6.0,6.0,1.4142135623730951
5905,2016-09-28,9,25,17.0,17.0,11.313708498984761
5906,2016-09-28,14,16,15.0,15.0,1.4142135623730951
5907,2016-09-28,17,17,17.0,17.0,0.0
5908,2016-09-28,17,20,18.5,18.5,2.1213203435596424
5909,2016-09-28,11,19,15.0,15.0,5.656854249492381
5910,2016-09-28,6,13,9.5,9.5,4.949747468305833
5911,2016-09-28,6,7,6.5,6.5,0.7071067811865476
5912,2016-09-28,23,25,24.0,24.0,1.4142135623730951
5913,2016-09-28,12,21,16.5,16.5,6.363961030678928
5914,2016-09-28,13,20,16.5,16.5,4.949747468305833
5915,2016-09-28,12,21,16.5,16.5,6.363961030678928
5916,2016-09-28,1,1,1.0,1.0,0.0
5917,2016-09-28,22,24,23.0,23.0,1.4142135623730951
5918,2016-09-28,19,20,19.5,19.5,0.7071067811865476
5919,2016-09-28,11,16,13.5,13.5,3.5355339059327378
5920,2016-09-28,14,17,15.5,15.5,2.1213203435596424
5921,2016-09-28,1,2,1.5,1.5,0.7071067811865476
5922,2016-09-28,18,18,18.0,18.0,0.0
5923,2016-09-28,10,12,11.0,11.0,1.4142135623730951
5924,2016-09-29,4,17,10.5,10.5,9.192388155425117
5925,2016-09-29,110,117,113.5,113.5,4.949747468305833
5926,2016-09-29,1,1,1.0,1.0,0.0
5927,2016-09-29,11,13,12.0,12.0,1.4142135623730951
5928,2016-09-29,137,142,139.5,139.5,3.5355339059327378
5929,2016-09-29,5,9,7.0,7.0,2.8284271247461903
5930,2016-09-29,74,79,76.5,76.5,3.5355339059327378
5931,2016-09-29,1,4,2.5,2.5,2.1213203435596424
5932,2016-09-29,13,17,15.0,15.0,2.8284271247461903
5933,2016-09-29,63,106,84.5,84.5,30.405591591021544
5934,2016-09-29,7,16,11.5,11.5,6.363961030678928
5935,2016-09-29,49,51,50.0,50.0,1.4142135623730951
5936,2016-09-29,7,12,9.5,9.5,3.5355339059327378
5937,2016-09-29,72,82,77.0,77.0,7.0710678118654755
5938,2016-09-29,3,6,4.5,4.5,2.1213203435596424
5939,2016-09-29,6,12,9.0,9.0,4.242640687119285
5940,2016-09-29,16,17,16.5,16.5,0.7071067811865476
5941,2016-09-29,5,9,7.0,7.0,2.8284271247461903
5942,2016-09-29,6,9,7.5,7.5,2.1213203435596424
5943,2016-09-29,9,13,11.0,11.0,2.8284271247461903
5944,2016-09-29,10,21,15.5,15.5,7.7781745930520225
5945,2016-09-29,6,8,7.0,7.0,1.4142135623730951
5946,2016-09-29,11,12,11.5,11.5,0.7071067811865476
5947,2016-09-29,9,10,9.5,9.5,0.7071067811865476
5948,2016-09-29,13,19,16.0,16.0,4.242640687119285
5949,2016-09-29,4,5,4.5,4.5,0.7071067811865476
5950,2016-09-29,4,7,5.5,5.5,2.1213203435596424
5951,2016-09-29,6,11,8.5,8.5,3.5355339059327378
5952,2016-09-29,5,15,10.0,10.0,7.0710678118654755
5953,2016-09-29,5,14,9.5,9.5,6.363961030678928
5954,2016-09-29,4,8,6.0,6.0,2.8284271247461903
5955,2016-09-29,8,13,10.5,10.5,3.5355339059327378
5956,2016-09-29,8,10,9.0,9.0,1.4142135623730951
5957,2016-09-29,4,5,4.5,4.5,0.7071067811865476
5958,2016-09-29,4,10,7.0,7.0,4.242640687119285
5959,2016-09-29,4,6,5.0,5.0,1.4142135623730951
5960,2016-09-29,12,12,12.0,12.0,0.0
5961,2016-09-29,4,6,5.0,5.0,1.4142135623730951
5962,2016-09-29,3,7,5.0,5.0,2.8284271247461903
5963,2016-09-29,9,9,9.0,9.0,0.0
5964,2016-09-29,8,16,12.0,12.0,5.656854249492381
5965,2016-09-29,5,6,5.5,5.5,0.7071067811865476
5966,2016-09-29,7,8,7.5,7.5,0.7071067811865476
5967,2016-09-29,15,19,17.0,17.0,2.8284271247461903
5968,2016-09-29,15,18,16.5,16.5,2.1213203435596424
5969,2016-09-29,3,4,3.5,3.5,0.7071067811865476
5970,2016-09-29,6,9,7.5,7.5,2.1213203435596424
5971,2016-09-29,12,13,12.5,12.5,0.7071067811865476
5972,2016-09-29,9,12,10.5,10.5,2.1213203435596424
5973,2016-09-29,2,3,2.5,2.5,0.7071067811865476
5974,2016-09-29,4,10,7.0,7.0,4.242640687119285
5975,2016-09-29,13,21,17.0,17.0,5.656854249492381
5976,2016-09-29,11,16,13.5,13.5,3.5355339059327378
5977,2016-09-29,2,8,5.0,5.0,4.242640687119285
5978,2016-09-29,10,10,10.0,10.0,0.0
5979,2016-09-29,12,21,16.5,16.5,6.363961030678928
5980,2016-09-29,12,16,14.0,14.0,2.8284271247461903
5981,2016-09-29,5,5,5.0,5.0,0.0
5982,2016-09-29,11,16,13.5,13.5,3.5355339059327378
5983,2016-09-29,18,22,20.0,20.0,2.8284271247461903
5984,2016-09-29,10,13,11.5,11.5,2.1213203435596424
5985,2016-09-29,5,5,5.0,5.0,0.0
5986,2016-09-29,5,6,5.5,5.5,0.7071067811865476
5987,2016-09-29,25,27,26.0,26.0,1.4142135623730951
5988,2016-09-29,12,18,15.0,15.0,4.242640687119285
5989,2016-09-29,11,16,13.5,13.5,3.5355339059327378
5990,2016-09-29,6,14,10.0,10.0,5.656854249492381
5991,2016-09-29,2,5,3.5,3.5,2.1213203435596424
5992,2016-09-29,27,28,27.5,27.5,0.7071067811865476
5993,2016-09-29,9,20,14.5,14.5,7.7781745930520225
5994,2016-09-29,16,20,18.0,18.0,2.8284271247461903
5995,2016-09-29,9,14,11.5,11.5,3.5355339059327378
5996,2016-09-29,3,4,3.5,3.5,0.7071067811865476
5997,2016-09-29,28,39,33.5,33.5,7.7781745930520225
5998,2016-09-29,11,21,16.0,16.0,7.0710678118654755
5999,2016-09-29,17,24,20.5,20.5,4.949747468305833
6000,2016-09-29,10,12,11.0,11.0,1.4142135623730951
6001,2016-09-29,4,6,5.0,5.0,1.4142135623730951
6002,2016-09-29,32,42,37.0,37.0,7.0710678118654755
6003,2016-09-29,15,30,22.5,22.5,10.606601717798213
6004,2016-09-29,23,26,24.5,24.5,2.1213203435596424
6005,2016-09-29,16,33,24.5,24.5,12.020815280171307
6006,2016-09-29,9,10,9.5,9.5,0.7071067811865476
6007,2016-09-29,36,61,48.5,48.5,17.67766952966369
6008,2016-09-29,14,31,22.5,22.5,12.020815280171307
6009,2016-09-29,33,41,37.0,37.0,5.656854249492381
6010,2016-09-29,25,37,31.0,31.0,8.48528137423857
6011,2016-09-29,18,36,27.0,27.0,12.727922061357855
6012,2016-09-29,54,60,57.0,57.0,4.242640687119285
6013,2016-09-29,32,38,35.0,35.0,4.242640687119285
6014,2016-09-29,75,100,87.5,87.5,17.67766952966369
6015,2016-09-29,32,50,41.0,41.0,12.727922061357855
6016,2016-09-29,25,28,26.5,26.5,2.1213203435596424
6017,2016-09-29,48,79,63.5,63.5,21.920310216782973
6018,2016-09-29,68,72,70.0,70.0,2.8284271247461903
6019,2016-09-29,100,122,111.0,111.0,15.556349186104045
6020,2016-09-29,48,63,55.5,55.5,10.606601717798213
6021,2016-09-29,30,40,35.0,35.0,7.0710678118654755
6022,2016-09-29,58,96,77.0,77.0,26.870057685088806
6023,2016-09-29,72,79,75.5,75.5,4.949747468305833
6024,2016-09-29,112,116,114.0,114.0,2.8284271247461903
6025,2016-09-29,55,88,71.5,71.5,23.33452377915607
6026,2016-09-29,30,34,32.0,32.0,2.8284271247461903
6027,2016-09-29,83,100,91.5,91.5,12.020815280171307
6028,2016-09-29,88,100,94.0,94.0,8.48528137423857
6029,2016-09-29,121,134,127.5,127.5,9.192388155425117
6030,2016-09-29,60,93,76.5,76.5,23.33452377915607
6031,2016-09-29,41,50,45.5,45.5,6.363961030678928
6032,2016-09-29,97,106,101.5,101.5,6.363961030678928
6033,2016-09-29,105,108,106.5,106.5,2.1213203435596424
6034,2016-09-29,149,164,156.5,156.5,10.606601717798213
6035,2016-09-29,103,121,112.0,112.0,12.727922061357855
6036,2016-09-29,48,58,53.0,53.0,7.0710678118654755
6037,2016-09-29,98,102,100.0,100.0,2.8284271247461903
6038,2016-09-29,99,110,104.5,104.5,7.7781745930520225
6039,2016-09-29,141,160,150.5,150.5,13.435028842544403
6040,2016-09-29,105,127,116.0,116.0,15.556349186104045
6041,2016-09-29,50,51,50.5,50.5,0.7071067811865476
6042,2016-09-29,111,122,116.5,116.5,7.7781745930520225
6043,2016-09-29,101,114,107.5,107.5,9.192388155425117
6044,2016-09-29,145,172,158.5,158.5,19.091883092036785
6045,2016-09-29,123,136,129.5,129.5,9.192388155425117
6046,2016-09-29,43,47,45.0,45.0,2.8284271247461903
6047,2016-09-29,97,123,110.0,110.0,18.384776310850235
6048,2016-09-29,96,117,106.5,106.5,14.849242404917497
6049,2016-09-29,128,151,139.5,139.5,16.263455967290593
6050,2016-09-29,116,130,123.0,123.0,9.899494936611665
6051,2016-09-29,40,52,46.0,46.0,8.48528137423857
6052,2016-09-29,107,113,110.0,110.0,4.242640687119285
6053,2016-09-29,81,102,91.5,91.5,14.849242404917497
6054,2016-09-29,106,132,119.0,119.0,18.384776310850235
6055,2016-09-29,110,111,110.5,110.5,0.7071067811865476
6056,2016-09-29,48,59,53.5,53.5,7.7781745930520225
6057,2016-09-29,83,110,96.5,96.5,19.091883092036785
6058,2016-09-29,65,82,73.5,73.5,12.020815280171307
6059,2016-09-29,101,105,103.0,103.0,2.8284271247461903
6060,2016-09-29,96,121,108.5,108.5,17.67766952966369
6061,2016-09-29,47,56,51.5,51.5,6.363961030678928
6062,2016-09-29,98,101,99.5,99.5,2.1213203435596424
6063,2016-09-29,82,83,82.5,82.5,0.7071067811865476
6064,2016-09-29,92,126,109.0,109.0,24.041630560342615
6065,2016-09-29,80,82,81.0,81.0,1.4142135623730951
6066,2016-09-29,49,51,50.0,50.0,1.4142135623730951
6067,2016-09-29,98,106,102.0,102.0,5.656854249492381
6068,2016-09-29,48,85,66.5,66.5,26.16295090390226
6069,2016-09-29,112,117,114.5,114.5,3.5355339059327378
6070,2016-09-29,91,91,91.0,91.0,0.0
6071,2016-09-29,40,43,41.5,41.5,2.1213203435596424
6072,2016-09-29,85,114,99.5,99.5,20.506096654409877
6073,2016-09-29,44,80,62.0,62.0,25.45584412271571
6074,2016-09-29,97,100,98.5,98.5,2.1213203435596424
6075,2016-09-29,77,102,89.5,89.5,17.67766952966369
6076,2016-09-29,27,39,33.0,33.0,8.48528137423857
6077,2016-09-29,71,76,73.5,73.5,3.5355339059327378
6078,2016-09-29,48,60,54.0,54.0,8.48528137423857
6079,2016-09-29,87,95,91.0,91.0,5.656854249492381
6080,2016-09-29,64,85,74.5,74.5,14.849242404917497
6081,2016-09-29,35,41,38.0,38.0,4.242640687119285
6082,2016-09-29,72,85,78.5,78.5,9.192388155425117
6083,2016-09-29,45,52,48.5,48.5,4.949747468305833
6084,2016-09-29,95,107,101.0,101.0,8.48528137423857
6085,2016-09-29,72,81,76.5,76.5,6.363961030678928
6086,2016-09-29,36,49,42.5,42.5,9.192388155425117
6087,2016-09-29,83,84,83.5,83.5,0.7071067811865476
6088,2016-09-29,45,62,53.5,53.5,12.020815280171307
6089,2016-09-29,91,100,95.5,95.5,6.363961030678928
6090,2016-09-29,62,68,65.0,65.0,4.242640687119285
6091,2016-09-29,34,35,34.5,34.5,0.7071067811865476
6092,2016-09-29,100,105,102.5,102.5,3.5355339059327378
6093,2016-09-29,63,69,66.0,66.0,4.242640687119285
6094,2016-09-29,75,88,81.5,81.5,9.192388155425117
6095,2016-09-29,88,97,92.5,92.5,6.363961030678928
6096,2016-09-29,35,43,39.0,39.0,5.656854249492381
6097,2016-09-29,83,91,87.0,87.0,5.656854249492381
6098,2016-09-29,61,78,69.5,69.5,12.020815280171307
6099,2016-09-29,91,92,91.5,91.5,0.7071067811865476
6100,2016-09-29,83,107,95.0,95.0,16.97056274847714
6101,2016-09-29,41,43,42.0,42.0,1.4142135623730951
6102,2016-09-29,93,98,95.5,95.5,3.5355339059327378
6103,2016-09-29,59,75,67.0,67.0,11.313708498984761
6104,2016-09-29,94,101,97.5,97.5,4.949747468305833
6105,2016-09-29,92,94,93.0,93.0,1.4142135623730951
6106,2016-09-29,46,50,48.0,48.0,2.8284271247461903
6107,2016-09-29,74,96,85.0,85.0,15.556349186104045
6108,2016-09-29,59,69,64.0,64.0,7.0710678118654755
6109,2016-09-29,101,106,103.5,103.5,3.5355339059327378
6110,2016-09-29,78,83,80.5,80.5,3.5355339059327378
6111,2016-09-29,24,64,44.0,44.0,28.284271247461902
6112,2016-09-29,83,103,93.0,93.0,14.142135623730951
6113,2016-09-29,66,76,71.0,71.0,7.0710678118654755
6114,2016-09-29,98,129,113.5,113.5,21.920310216782973
6115,2016-09-29,76,98,87.0,87.0,15.556349186104045
6116,2016-09-29,41,43,42.0,42.0,1.4142135623730951
6117,2016-09-29,77,120,98.5,98.5,30.405591591021544
6118,2016-09-29,75,75,75.0,75.0,0.0
6119,2016-09-29,102,111,106.5,106.5,6.363961030678928
6120,2016-09-29,95,115,105.0,105.0,14.142135623730951
6121,2016-09-29,48,58,53.0,53.0,7.0710678118654755
6122,2016-09-29,73,78,75.5,75.5,3.5355339059327378
6123,2016-09-29,61,66,63.5,63.5,3.5355339059327378
6124,2016-09-29,125,133,129.0,129.0,5.656854249492381
6125,2016-09-29,83,98,90.5,90.5,10.606601717798213
6126,2016-09-29,41,43,42.0,42.0,1.4142135623730951
6127,2016-09-29,66,90,78.0,78.0,16.97056274847714
6128,2016-09-29,67,68,67.5,67.5,0.7071067811865476
6129,2016-09-29,104,110,107.0,107.0,4.242640687119285
6130,2016-09-29,78,84,81.0,81.0,4.242640687119285
6131,2016-09-29,33,55,44.0,44.0,15.556349186104045
6132,2016-09-29,90,91,90.5,90.5,0.7071067811865476
6133,2016-09-29,64,83,73.5,73.5,13.435028842544403
6134,2016-09-29,82,98,90.0,90.0,11.313708498984761
6135,2016-09-29,83,105,94.0,94.0,15.556349186104045
6136,2016-09-29,53,61,57.0,57.0,5.656854249492381
6137,2016-09-29,78,90,84.0,84.0,8.48528137423857
6138,2016-09-29,62,82,72.0,72.0,14.142135623730951
6139,2016-09-29,85,100,92.5,92.5,10.606601717798213
6140,2016-09-29,93,94,93.5,93.5,0.7071067811865476
6141,2016-09-29,48,65,56.5,56.5,12.020815280171307
6142,2016-09-29,53,115,84.0,84.0,43.840620433565945
6143,2016-09-29,73,78,75.5,75.5,3.5355339059327378
6144,2016-09-29,88,121,104.5,104.5,23.33452377915607
6145,2016-09-29,86,101,93.5,93.5,10.606601717798213
6146,2016-09-29,53,57,55.0,55.0,2.8284271247461903
6147,2016-09-29,89,94,91.5,91.5,3.5355339059327378
6148,2016-09-29,71,85,78.0,78.0,9.899494936611665
6149,2016-09-29,120,130,125.0,125.0,7.0710678118654755
6150,2016-09-29,76,97,86.5,86.5,14.849242404917497
6151,2016-09-29,58,60,59.0,59.0,1.4142135623730951
6152,2016-09-29,67,102,84.5,84.5,24.748737341529164
6153,2016-09-29,51,71,61.0,61.0,14.142135623730951
6154,2016-09-29,106,108,107.0,107.0,1.4142135623730951
6155,2016-09-29,89,94,91.5,91.5,3.5355339059327378
6156,2016-09-29,50,52,51.0,51.0,1.4142135623730951
6157,2016-09-29,103,104,103.5,103.5,0.7071067811865476
6158,2016-09-29,78,93,85.5,85.5,10.606601717798213
6159,2016-09-29,125,132,128.5,128.5,4.949747468305833
6160,2016-09-29,87,110,98.5,98.5,16.263455967290593
6161,2016-09-29,42,47,44.5,44.5,3.5355339059327378
6162,2016-09-29,81,113,97.0,97.0,22.627416997969522
6163,2016-09-29,86,96,91.0,91.0,7.0710678118654755
6164,2016-09-29,122,146,134.0,134.0,16.97056274847714
6165,2016-09-29,86,86,86.0,86.0,0.0
6166,2016-09-29,29,30,29.5,29.5,0.7071067811865476
6167,2016-09-29,94,114,104.0,104.0,14.142135623730951
6168,2016-09-29,71,78,74.5,74.5,4.949747468305833
6169,2016-09-29,105,131,118.0,118.0,18.384776310850235
6170,2016-09-29,78,96,87.0,87.0,12.727922061357855
6171,2016-09-29,30,36,33.0,33.0,4.242640687119285
6172,2016-09-29,91,102,96.5,96.5,7.7781745930520225
6173,2016-09-29,70,76,73.0,73.0,4.242640687119285
6174,2016-09-29,110,122,116.0,116.0,8.48528137423857
6175,2016-09-29,86,107,96.5,96.5,14.849242404917497
6176,2016-09-29,30,33,31.5,31.5,2.1213203435596424
6177,2016-09-29,113,130,121.5,121.5,12.020815280171307
6178,2016-09-29,70,71,70.5,70.5,0.7071067811865476
6179,2016-09-29,90,117,103.5,103.5,19.091883092036785
6180,2016-09-29,78,111,94.5,94.5,23.33452377915607
6181,2016-09-29,22,26,24.0,24.0,2.8284271247461903
6182,2016-09-29,77,81,79.0,79.0,2.8284271247461903
6183,2016-09-29,70,83,76.5,76.5,9.192388155425117
6184,2016-09-29,42,83,62.5,62.5,28.991378028648448
6185,2016-09-29,54,76,65.0,65.0,15.556349186104045
6186,2016-09-29,21,26,23.5,23.5,3.5355339059327378
6187,2016-09-29,70,83,76.5,76.5,9.192388155425117
6188,2016-09-29,63,67,65.0,65.0,2.8284271247461903
6189,2016-09-29,9,86,47.5,47.5,54.44722215136416
6190,2016-09-29,53,68,60.5,60.5,10.606601717798213
6191,2016-09-29,24,25,24.5,24.5,0.7071067811865476
6192,2016-09-29,87,88,87.5,87.5,0.7071067811865476
6193,2016-09-29,53,58,55.5,55.5,3.5355339059327378
6194,2016-09-29,43,65,54.0,54.0,15.556349186104045
6195,2016-09-29,56,99,77.5,77.5,30.405591591021544
6196,2016-09-29,18,30,24.0,24.0,8.48528137423857
6197,2016-09-29,41,49,45.0,45.0,5.656854249492381
6198,2016-09-29,39,45,42.0,42.0,4.242640687119285
6199,2016-09-29,47,68,57.5,57.5,14.849242404917497
6200,2016-09-29,15,57,36.0,36.0,29.698484809834994
6201,2016-09-29,18,27,22.5,22.5,6.363961030678928
6202,2016-09-29,47,52,49.5,49.5,3.5355339059327378
6203,2016-09-29,31,44,37.5,37.5,9.192388155425117
6204,2016-09-29,52,54,53.0,53.0,1.4142135623730951
6205,2016-09-29,37,72,54.5,54.5,24.748737341529164
6206,2016-09-29,22,33,27.5,27.5,7.7781745930520225
6207,2016-09-29,35,43,39.0,39.0,5.656854249492381
6208,2016-09-29,29,41,35.0,35.0,8.48528137423857
6209,2016-09-29,39,46,42.5,42.5,4.949747468305833
6210,2016-09-29,17,44,30.5,30.5,19.091883092036785
6211,2016-09-29,24,30,27.0,27.0,4.242640687119285
6212,2016-09-29,34,46,40.0,40.0,8.48528137423857
6213,2016-09-29,25,30,27.5,27.5,3.5355339059327378
