,am_pm,date,day,desvio_padrao_am_pm,desvio_padrao_hora_dia,desvio_padrao_weekday,direction,hour,max_volume_dia_am_pm,max_volume_hora_dia,max_volume_weekday,media_volume_dia_am_pm,media_volume_hora_dia,media_volume_weekday,mediana_volume_dia_am_pm,mediana_volume_hora_dia,mediana_volume_weekday,min_volume_dia_am_pm,min_volume_hora_dia,min_volume_weekday,minute,time,time_window,tollgate_id,volume,volume_anterior,volume_anterior_2,week,weekend
2612,1,2016-09-26,26,48.08288973963904,5.507570547286104,6.363961030678928,0,7,134,125,17,44.75,118.66666666666669,12.5,28.0,116.0,12.5,0,115,8,,2016-09-26 07:10:00,"[07:10:00,07:30:00)",2,116,72.0,52.0,1,0
2613,1,2016-09-26,26,48.08288973963904,5.507570547286104,4.242640687119285,0,7,134,125,30,44.75,118.66666666666669,27.0,28.0,116.0,27.0,0,115,24,,2016-09-26 07:30:00,"[07:30:00,07:50:00)",2,125,116.0,72.0,1,0
2614,1,2016-09-26,26,48.08288973963904,5.507570547286104,3.5355339059327378,0,7,134,125,42,44.75,118.66666666666669,39.5,28.0,116.0,39.5,0,115,37,,2016-09-26 07:50:00,"[07:50:00,08:10:00)",2,115,125.0,116.0,1,0
2681,1,2016-09-27,27,44.42031388581452,19.924858845171283,8.48528137423857,0,6,131,65,21,41.41666666666666,42.0,15.0,26.0,31.0,15.0,0,30,9,,2016-09-27 06:10:00,"[06:10:00,06:30:00)",2,31,22.0,20.0,2,0
2682,1,2016-09-27,27,44.42031388581452,19.924858845171283,9.192388155425117,0,6,131,65,25,41.41666666666666,42.0,18.5,26.0,31.0,18.5,0,30,12,,2016-09-27 06:30:00,"[06:30:00,06:50:00)",2,30,31.0,22.0,2,0
2683,1,2016-09-27,27,44.42031388581452,19.924858845171283,11.31370849898476,0,6,131,65,31,41.41666666666666,42.0,23.0,26.0,31.0,23.0,0,30,15,,2016-09-27 06:50:00,"[06:50:00,07:10:00)",2,65,30.0,31.0,2,0
2684,1,2016-09-27,27,44.42031388581452,36.2537354397217,6.363961030678928,0,7,131,115,33,41.41666666666666,90.66666666666669,28.5,26.0,108.0,28.5,0,49,24,,2016-09-27 07:10:00,"[07:10:00,07:30:00)",2,49,65.0,30.0,2,0
2685,1,2016-09-27,27,44.42031388581452,36.2537354397217,9.192388155425117,0,7,131,115,48,41.41666666666666,90.66666666666669,41.5,26.0,108.0,41.5,0,49,35,,2016-09-27 07:30:00,"[07:30:00,07:50:00)",2,108,49.0,65.0,2,0
2686,1,2016-09-27,27,44.42031388581452,36.2537354397217,7.071067811865476,0,7,131,115,84,41.41666666666666,90.66666666666669,79.0,26.0,108.0,79.0,0,49,74,,2016-09-27 07:50:00,"[07:50:00,08:10:00)",2,115,108.0,49.0,2,0
2753,1,2016-09-28,28,14.184722387355672,9.291573243177568,0.7071067811865476,0,6,47,30,18,12.777777777777779,19.666666666666668,17.5,7.0,17.0,17.5,0,12,17,,2016-09-28 06:10:00,"[06:10:00,06:30:00)",2,12,5.0,7.0,3,0
2754,1,2016-09-28,28,14.184722387355672,9.291573243177568,2.1213203435596424,0,6,47,30,28,12.777777777777779,19.666666666666668,26.5,7.0,17.0,26.5,0,12,25,,2016-09-28 06:30:00,"[06:30:00,06:50:00)",2,17,12.0,5.0,3,0
2755,1,2016-09-28,28,14.184722387355672,9.291573243177568,0.7071067811865476,0,6,47,30,34,12.777777777777779,19.666666666666668,33.5,7.0,17.0,33.5,0,12,33,,2016-09-28 06:50:00,"[06:50:00,07:10:00)",2,30,17.0,12.0,3,0
2756,1,2016-09-28,28,14.184722387355672,8.082903768654761,1.4142135623730951,0,7,47,47,46,12.777777777777779,38.333333333333336,45.0,7.0,37.0,45.0,0,31,44,,2016-09-28 07:10:00,"[07:10:00,07:30:00)",2,37,30.0,17.0,3,0
2757,1,2016-09-28,28,14.184722387355672,8.082903768654761,2.8284271247461903,0,7,47,47,61,12.777777777777779,38.333333333333336,59.0,7.0,37.0,59.0,0,31,57,,2016-09-28 07:30:00,"[07:30:00,07:50:00)",2,47,37.0,30.0,3,0
2758,1,2016-09-28,28,14.184722387355672,8.082903768654761,1.4142135623730951,0,7,47,47,94,12.777777777777779,38.333333333333336,93.0,7.0,37.0,93.0,0,31,92,,2016-09-28 07:50:00,"[07:50:00,08:10:00)",2,31,47.0,37.0,3,0
2825,1,2016-09-29,29,42.314769082906295,10.016652800877813,4.242640687119285,0,6,119,35,16,38.444444444444436,24.66666666666667,13.0,14.5,24.0,13.0,0,15,10,,2016-09-29 06:10:00,"[06:10:00,06:30:00)",2,15,12.0,9.0,4,0
2826,1,2016-09-29,29,42.314769082906295,10.016652800877813,1.4142135623730951,0,6,119,35,17,38.444444444444436,24.66666666666667,16.0,14.5,24.0,16.0,0,15,15,,2016-09-29 06:30:00,"[06:30:00,06:50:00)",2,24,15.0,12.0,4,0
2827,1,2016-09-29,29,42.314769082906295,10.016652800877813,1.4142135623730951,0,6,119,35,34,38.444444444444436,24.66666666666667,33.0,14.5,24.0,33.0,0,15,32,,2016-09-29 06:50:00,"[06:50:00,07:10:00)",2,35,24.0,15.0,4,0
2828,1,2016-09-29,29,42.314769082906295,17.473789896108208,8.48528137423857,0,7,119,108,40,38.444444444444436,88.66666666666669,34.0,14.5,84.0,34.0,0,74,28,,2016-09-29 07:10:00,"[07:10:00,07:30:00)",2,84,35.0,24.0,4,0
2829,1,2016-09-29,29,42.314769082906295,17.473789896108208,12.020815280171306,0,7,119,108,55,38.444444444444436,88.66666666666669,46.5,14.5,84.0,46.5,0,74,38,,2016-09-29 07:30:00,"[07:30:00,07:50:00)",2,74,84.0,35.0,4,0
2830,1,2016-09-29,29,42.314769082906295,17.473789896108208,9.192388155425117,0,7,119,108,70,38.444444444444436,88.66666666666669,63.5,14.5,84.0,63.5,0,74,57,,2016-09-29 07:50:00,"[07:50:00,08:10:00)",2,108,74.0,84.0,4,0
2897,1,2016-09-30,30,41.384252430198,12.013880860626733,1.4142135623730951,0,6,117,57,14,41.52777777777778,45.33333333333334,13.0,29.0,46.0,13.0,0,33,12,,2016-09-30 06:10:00,"[06:10:00,06:30:00)",2,33,25.0,17.0,5,0
2898,1,2016-09-30,30,41.384252430198,12.013880860626733,0.0,0,6,117,57,25,41.52777777777778,45.33333333333334,25.0,29.0,46.0,25.0,0,33,25,,2016-09-30 06:30:00,"[06:30:00,06:50:00)",2,46,33.0,25.0,5,0
2899,1,2016-09-30,30,41.384252430198,12.013880860626733,8.48528137423857,0,6,117,57,29,41.52777777777778,45.33333333333334,23.0,29.0,46.0,23.0,0,33,17,,2016-09-30 06:50:00,"[06:50:00,07:10:00)",2,57,46.0,33.0,5,0
2900,1,2016-09-30,30,41.384252430198,8.9628864398325,10.606601717798213,0,7,117,107,43,41.52777777777778,96.66666666666669,35.5,29.0,92.0,35.5,0,91,28,,2016-09-30 07:10:00,"[07:10:00,07:30:00)",2,92,57.0,46.0,5,0
2901,1,2016-09-30,30,41.384252430198,8.9628864398325,9.192388155425117,0,7,117,107,42,41.52777777777778,96.66666666666669,35.5,29.0,92.0,35.5,0,91,29,,2016-09-30 07:30:00,"[07:30:00,07:50:00)",2,91,92.0,57.0,5,0
2902,1,2016-09-30,30,41.384252430198,8.9628864398325,27.577164466275352,0,7,117,107,80,41.52777777777778,96.66666666666669,60.5,29.0,92.0,60.5,0,91,41,,2016-09-30 07:50:00,"[07:50:00,08:10:00)",2,107,91.0,92.0,5,0
2969,1,2016-10-08,8,37.2529214791291,14.571661996262927,3.5355339059327378,0,6,105,55,22,35.138888888888886,38.333333333333336,19.5,21.5,32.0,19.5,0,28,17,,2016-10-08 06:10:00,"[06:10:00,06:30:00)",2,32,15.0,10.0,6,1
2970,1,2016-10-08,8,37.2529214791291,14.571661996262927,5.656854249492381,0,6,105,55,39,35.138888888888886,38.333333333333336,35.0,21.5,32.0,35.0,0,28,31,,2016-10-08 06:30:00,"[06:30:00,06:50:00)",2,28,32.0,15.0,6,1
2971,1,2016-10-08,8,37.2529214791291,14.571661996262927,3.5355339059327378,0,6,105,55,50,35.138888888888886,38.333333333333336,47.5,21.5,32.0,47.5,0,28,45,,2016-10-08 06:50:00,"[06:50:00,07:10:00)",2,55,28.0,32.0,6,1
2972,1,2016-10-08,8,37.2529214791291,13.892443989449804,14.849242404917495,0,7,105,95,87,35.138888888888886,86.0,76.5,21.5,93.0,76.5,0,70,66,,2016-10-08 07:10:00,"[07:10:00,07:30:00)",2,70,55.0,28.0,6,1
2973,1,2016-10-08,8,37.2529214791291,13.892443989449804,12.727922061357855,0,7,105,95,118,35.138888888888886,86.0,109.0,21.5,93.0,109.0,0,70,100,,2016-10-08 07:30:00,"[07:30:00,07:50:00)",2,93,70.0,55.0,6,1
2974,1,2016-10-08,8,37.2529214791291,13.892443989449804,18.384776310850235,0,7,105,95,155,35.138888888888886,86.0,142.0,21.5,93.0,142.0,0,70,129,,2016-10-08 07:50:00,"[07:50:00,08:10:00)",2,95,93.0,70.0,6,1
3041,1,2016-10-09,9,43.66873859133935,7.810249675906653,2.8284271247461903,0,6,122,43,18,41.111111111111114,38.0,16.0,27.0,42.0,16.0,0,29,14,,2016-10-09 06:10:00,"[06:10:00,06:30:00)",2,29,25.0,12.0,7,1
3042,1,2016-10-09,9,43.66873859133935,7.810249675906653,0.7071067811865476,0,6,122,43,26,41.111111111111114,38.0,25.5,27.0,42.0,25.5,0,29,25,,2016-10-09 06:30:00,"[06:30:00,06:50:00)",2,43,29.0,25.0,7,1
3043,1,2016-10-09,9,43.66873859133935,7.810249675906653,4.242640687119285,0,6,122,43,38,41.111111111111114,38.0,35.0,27.0,42.0,35.0,0,29,32,,2016-10-09 06:50:00,"[06:50:00,07:10:00)",2,42,43.0,29.0,7,1
3044,1,2016-10-09,9,43.66873859133935,19.00876990584434,7.071067811865476,0,7,122,118,64,41.111111111111114,99.33333333333331,59.0,27.0,100.0,59.0,0,80,54,,2016-10-09 07:10:00,"[07:10:00,07:30:00)",2,80,42.0,43.0,7,1
3045,1,2016-10-09,9,43.66873859133935,19.00876990584434,0.7071067811865476,0,7,122,118,101,41.111111111111114,99.33333333333331,100.5,27.0,100.0,100.5,0,80,100,,2016-10-09 07:30:00,"[07:30:00,07:50:00)",2,100,80.0,42.0,7,1
3046,1,2016-10-09,9,43.66873859133935,19.00876990584434,6.363961030678928,0,7,122,118,133,41.111111111111114,99.33333333333331,128.5,27.0,100.0,128.5,0,80,124,,2016-10-09 07:50:00,"[07:50:00,08:10:00)",2,118,100.0,80.0,7,1
3113,1,2016-10-10,10,45.64820620965001,18.77054430040145,7.7781745930520225,0,6,132,65,22,42.888888888888886,44.66666666666666,16.5,29.0,41.0,16.5,0,28,11,,2016-10-10 06:10:00,"[06:10:00,06:30:00)",2,28,23.0,30.0,1,0
3114,1,2016-10-10,10,45.64820620965001,18.77054430040145,5.656854249492381,0,6,132,65,28,42.888888888888886,44.66666666666666,24.0,29.0,41.0,24.0,0,28,20,,2016-10-10 06:30:00,"[06:30:00,06:50:00)",2,41,28.0,23.0,1,0
3115,1,2016-10-10,10,45.64820620965001,18.77054430040145,2.8284271247461903,0,6,132,65,40,42.888888888888886,44.66666666666666,38.0,29.0,41.0,38.0,0,28,36,,2016-10-10 06:50:00,"[06:50:00,07:10:00)",2,65,41.0,28.0,1,0
3116,1,2016-10-10,10,45.64820620965001,12.662279942148388,1.4142135623730951,0,7,132,123,61,42.888888888888886,109.33333333333331,60.0,29.0,107.0,60.0,0,98,59,,2016-10-10 07:10:00,"[07:10:00,07:30:00)",2,98,65.0,41.0,1,0
3117,1,2016-10-10,10,45.64820620965001,12.662279942148388,1.4142135623730951,0,7,132,123,101,42.888888888888886,109.33333333333331,100.0,29.0,107.0,100.0,0,98,99,,2016-10-10 07:30:00,"[07:30:00,07:50:00)",2,107,98.0,65.0,1,0
3118,1,2016-10-10,10,45.64820620965001,12.662279942148388,10.606601717798213,0,7,132,123,144,42.888888888888886,109.33333333333331,136.5,29.0,107.0,136.5,0,98,129,,2016-10-10 07:50:00,"[07:50:00,08:10:00)",2,123,107.0,98.0,1,0
3185,1,2016-10-11,11,43.613198817687184,19.502136635080102,4.949747468305833,0,6,120,64,23,42.055555555555564,44.33333333333334,19.5,25.5,44.0,19.5,0,25,16,,2016-10-11 06:10:00,"[06:10:00,06:30:00)",2,25,26.0,15.0,2,0
3186,1,2016-10-11,11,43.613198817687184,19.502136635080102,1.4142135623730951,0,6,120,64,22,42.055555555555564,44.33333333333334,21.0,25.5,44.0,21.0,0,25,20,,2016-10-11 06:30:00,"[06:30:00,06:50:00)",2,44,25.0,26.0,2,0
3187,1,2016-10-11,11,43.613198817687184,19.502136635080102,1.4142135623730951,0,6,120,64,28,42.055555555555564,44.33333333333334,27.0,25.5,44.0,27.0,0,25,26,,2016-10-11 06:50:00,"[06:50:00,07:10:00)",2,64,44.0,25.0,2,0
3188,1,2016-10-11,11,43.613198817687184,6.6583281184793925,17.677669529663692,0,7,120,116,83,42.055555555555564,108.33333333333331,70.5,25.5,105.0,70.5,0,104,58,,2016-10-11 07:10:00,"[07:10:00,07:30:00)",2,104,64.0,44.0,2,0
3189,1,2016-10-11,11,43.613198817687184,6.6583281184793925,0.7071067811865476,0,7,120,116,89,42.055555555555564,108.33333333333331,88.5,25.5,105.0,88.5,0,104,88,,2016-10-11 07:30:00,"[07:30:00,07:50:00)",2,116,104.0,64.0,2,0
3190,1,2016-10-11,11,43.613198817687184,6.6583281184793925,10.606601717798213,0,7,120,116,127,42.055555555555564,108.33333333333331,119.5,25.5,105.0,119.5,0,104,112,,2016-10-11 07:50:00,"[07:50:00,08:10:00)",2,105,116.0,104.0,2,0
3257,1,2016-10-12,12,45.669508079833406,24.785748593361742,2.1213203435596424,0,6,133,72,25,42.194444444444436,43.66666666666666,23.5,23.0,33.0,23.5,0,26,22,,2016-10-12 06:10:00,"[06:10:00,06:30:00)",2,33,20.0,16.0,3,0
3258,1,2016-10-12,12,45.669508079833406,24.785748593361742,4.949747468305833,0,6,133,72,21,42.194444444444436,43.66666666666666,17.5,23.0,33.0,17.5,0,26,14,,2016-10-12 06:30:00,"[06:30:00,06:50:00)",2,26,33.0,20.0,3,0
3259,1,2016-10-12,12,45.669508079833406,24.785748593361742,0.0,0,6,133,72,44,42.194444444444436,43.66666666666666,44.0,23.0,33.0,44.0,0,26,44,,2016-10-12 06:50:00,"[06:50:00,07:10:00)",2,72,26.0,33.0,3,0
3260,1,2016-10-12,12,45.669508079833406,18.520259177452136,9.899494936611664,0,7,133,129,68,42.194444444444436,108.0,61.0,23.0,101.0,61.0,0,94,54,,2016-10-12 07:10:00,"[07:10:00,07:30:00)",2,94,72.0,26.0,3,0
3261,1,2016-10-12,12,45.669508079833406,18.520259177452136,4.242640687119285,0,7,133,129,106,42.194444444444436,108.0,103.0,23.0,101.0,103.0,0,94,100,,2016-10-12 07:30:00,"[07:30:00,07:50:00)",2,101,94.0,72.0,3,0
3262,1,2016-10-12,12,45.669508079833406,18.520259177452136,2.1213203435596424,0,7,133,129,119,42.194444444444436,108.0,117.5,23.0,101.0,117.5,0,94,116,,2016-10-12 07:50:00,"[07:50:00,08:10:00)",2,129,101.0,94.0,3,0
3329,1,2016-10-13,13,47.38343257447356,19.218047073866103,3.5355339059327378,0,6,129,73,16,46.305555555555564,55.66666666666666,13.5,31.5,59.0,13.5,0,35,11,,2016-10-13 06:10:00,"[06:10:00,06:30:00)",2,35,19.0,16.0,4,0
3330,1,2016-10-13,13,47.38343257447356,19.218047073866103,10.606601717798213,0,6,129,73,38,46.305555555555564,55.66666666666666,30.5,31.5,59.0,30.5,0,35,23,,2016-10-13 06:30:00,"[06:30:00,06:50:00)",2,59,35.0,19.0,4,0
3331,1,2016-10-13,13,47.38343257447356,19.218047073866103,2.8284271247461903,0,6,129,73,40,46.305555555555564,55.66666666666666,38.0,31.5,59.0,38.0,0,35,36,,2016-10-13 06:50:00,"[06:50:00,07:10:00)",2,73,59.0,35.0,4,0
3332,1,2016-10-13,13,47.38343257447356,13.0,2.1213203435596424,0,7,129,128,68,46.305555555555564,120.0,66.5,31.5,127.0,66.5,0,105,65,,2016-10-13 07:10:00,"[07:10:00,07:30:00)",2,105,73.0,59.0,4,0
3333,1,2016-10-13,13,47.38343257447356,13.0,23.33452377915607,0,7,129,128,105,46.305555555555564,120.0,88.5,31.5,127.0,88.5,0,105,72,,2016-10-13 07:30:00,"[07:30:00,07:50:00)",2,128,105.0,73.0,4,0
3334,1,2016-10-13,13,47.38343257447356,13.0,14.142135623730953,0,7,129,128,114,46.305555555555564,120.0,104.0,31.5,127.0,104.0,0,105,94,,2016-10-13 07:50:00,"[07:50:00,08:10:00)",2,127,128.0,105.0,4,0
3401,1,2016-10-14,14,47.92933786911132,13.051181300301261,2.1213203435596424,0,6,144,60,20,46.08333333333334,46.33333333333334,18.5,27.0,45.0,18.5,0,34,17,,2016-10-14 06:10:00,"[06:10:00,06:30:00)",2,34,20.0,15.0,5,0
3402,1,2016-10-14,14,47.92933786911132,13.051181300301261,6.363961030678928,0,6,144,60,28,46.08333333333334,46.33333333333334,23.5,27.0,45.0,23.5,0,34,19,,2016-10-14 06:30:00,"[06:30:00,06:50:00)",2,45,34.0,20.0,5,0
3403,1,2016-10-14,14,47.92933786911132,13.051181300301261,6.363961030678928,0,6,144,60,43,46.08333333333334,46.33333333333334,38.5,27.0,45.0,38.5,0,34,34,,2016-10-14 06:50:00,"[06:50:00,07:10:00)",2,60,45.0,34.0,5,0
3404,1,2016-10-14,14,47.92933786911132,4.58257569495584,7.7781745930520225,0,7,144,111,63,46.08333333333334,107.0,57.5,27.0,108.0,57.5,0,102,52,,2016-10-14 07:10:00,"[07:10:00,07:30:00)",2,102,60.0,45.0,5,0
3405,1,2016-10-14,14,47.92933786911132,4.58257569495584,7.7781745930520225,0,7,144,111,85,46.08333333333334,107.0,79.5,27.0,108.0,79.5,0,102,74,,2016-10-14 07:30:00,"[07:30:00,07:50:00)",2,108,102.0,60.0,5,0
3406,1,2016-10-14,14,47.92933786911132,4.58257569495584,19.091883092036785,0,7,144,111,106,46.08333333333334,107.0,92.5,27.0,108.0,92.5,0,102,79,,2016-10-14 07:50:00,"[07:50:00,08:10:00)",2,111,108.0,102.0,5,0
3473,1,2016-10-15,15,46.770793694966756,12.124355652982139,3.5355339059327378,0,6,123,21,22,40.083333333333336,7.0,19.5,12.0,0.0,19.5,0,0,17,,2016-10-15 06:10:00,"[06:10:00,06:30:00)",2,21,22.0,12.0,6,1
3474,1,2016-10-15,15,46.770793694966756,12.124355652982139,5.656854249492381,0,6,123,21,39,40.083333333333336,7.0,35.0,12.0,0.0,35.0,0,0,31,,2016-10-15 06:30:00,"[06:30:00,06:50:00)",2,0,21.0,22.0,6,1
3475,1,2016-10-15,15,46.770793694966756,12.124355652982139,3.5355339059327378,0,6,123,21,50,40.083333333333336,7.0,47.5,12.0,0.0,47.5,0,0,45,,2016-10-15 06:50:00,"[06:50:00,07:10:00)",2,0,0.0,21.0,6,1
3476,1,2016-10-15,15,46.770793694966756,41.78915329763614,14.849242404917495,0,7,123,88,87,40.083333333333336,57.66666666666666,76.5,12.0,75.0,76.5,0,10,66,,2016-10-15 07:10:00,"[07:10:00,07:30:00)",2,10,0.0,0.0,6,1
3477,1,2016-10-15,15,46.770793694966756,41.78915329763614,12.727922061357855,0,7,123,88,118,40.083333333333336,57.66666666666666,109.0,12.0,75.0,109.0,0,10,100,,2016-10-15 07:30:00,"[07:30:00,07:50:00)",2,75,10.0,0.0,6,1
3478,1,2016-10-15,15,46.770793694966756,41.78915329763614,18.384776310850235,0,7,123,88,155,40.083333333333336,57.66666666666666,142.0,12.0,75.0,142.0,0,10,129,,2016-10-15 07:50:00,"[07:50:00,08:10:00)",2,88,75.0,10.0,6,1
3545,1,2016-10-16,16,39.18511217124453,12.013880860626733,2.8284271247461903,0,6,107,43,18,37.888888888888886,30.66666666666667,16.0,20.0,30.0,16.0,0,19,14,,2016-10-16 06:10:00,"[06:10:00,06:30:00)",2,19,21.0,13.0,7,1
3546,1,2016-10-16,16,39.18511217124453,12.013880860626733,0.7071067811865476,0,6,107,43,26,37.888888888888886,30.66666666666667,25.5,20.0,30.0,25.5,0,19,25,,2016-10-16 06:30:00,"[06:30:00,06:50:00)",2,30,19.0,21.0,7,1
3547,1,2016-10-16,16,39.18511217124453,12.013880860626733,4.242640687119285,0,6,107,43,38,37.888888888888886,30.66666666666667,35.0,20.0,30.0,35.0,0,19,32,,2016-10-16 06:50:00,"[06:50:00,07:10:00)",2,43,30.0,19.0,7,1
3548,1,2016-10-16,16,39.18511217124453,12.423096769056148,7.071067811865476,0,7,107,70,64,37.888888888888886,62.33333333333334,59.0,20.0,69.0,59.0,0,48,54,,2016-10-16 07:10:00,"[07:10:00,07:30:00)",2,48,43.0,30.0,7,1
3549,1,2016-10-16,16,39.18511217124453,12.423096769056148,0.7071067811865476,0,7,107,70,101,37.888888888888886,62.33333333333334,100.5,20.0,69.0,100.5,0,48,100,,2016-10-16 07:30:00,"[07:30:00,07:50:00)",2,69,48.0,43.0,7,1
3550,1,2016-10-16,16,39.18511217124453,12.423096769056148,6.363961030678928,0,7,107,70,133,37.888888888888886,62.33333333333334,128.5,20.0,69.0,128.5,0,48,124,,2016-10-16 07:50:00,"[07:50:00,08:10:00)",2,70,69.0,48.0,7,1
3617,1,2016-10-17,17,46.39649685735897,9.073771725877462,7.7781745930520225,0,6,143,59,22,44.22222222222222,49.33333333333334,16.5,33.5,48.0,16.5,0,41,11,,2016-10-17 06:10:00,"[06:10:00,06:30:00)",2,41,26.0,17.0,1,0
3618,1,2016-10-17,17,46.39649685735897,9.073771725877462,5.656854249492381,0,6,143,59,28,44.22222222222222,49.33333333333334,24.0,33.5,48.0,24.0,0,41,20,,2016-10-17 06:30:00,"[06:30:00,06:50:00)",2,48,41.0,26.0,1,0
3619,1,2016-10-17,17,46.39649685735897,9.073771725877462,2.8284271247461903,0,6,143,59,40,44.22222222222222,49.33333333333334,38.0,33.5,48.0,38.0,0,41,36,,2016-10-17 06:50:00,"[06:50:00,07:10:00)",2,59,48.0,41.0,1,0
3620,1,2016-10-17,17,46.39649685735897,14.224392195567914,1.4142135623730951,0,7,143,129,61,44.22222222222222,119.33333333333331,60.0,33.5,126.0,60.0,0,103,59,,2016-10-17 07:10:00,"[07:10:00,07:30:00)",2,103,59.0,48.0,1,0
3621,1,2016-10-17,17,46.39649685735897,14.224392195567914,1.4142135623730951,0,7,143,129,101,44.22222222222222,119.33333333333331,100.0,33.5,126.0,100.0,0,103,99,,2016-10-17 07:30:00,"[07:30:00,07:50:00)",2,129,103.0,59.0,1,0
3622,1,2016-10-17,17,46.39649685735897,14.224392195567914,10.606601717798213,0,7,143,129,144,44.22222222222222,119.33333333333331,136.5,33.5,126.0,136.5,0,103,129,,2016-10-17 07:50:00,"[07:50:00,08:10:00)",2,126,129.0,103.0,1,0
3689,1,2016-10-18,18,42.534943617823565,23.692474191889147,4.949747468305833,0,6,134,74,23,40.75,46.66666666666666,19.5,27.0,34.0,19.5,0,32,16,,2016-10-18 06:10:00,"[06:10:00,06:30:00)",2,34,22.0,14.0,2,0
3690,1,2016-10-18,18,42.534943617823565,23.692474191889147,1.4142135623730951,0,6,134,74,22,40.75,46.66666666666666,21.0,27.0,34.0,21.0,0,32,20,,2016-10-18 06:30:00,"[06:30:00,06:50:00)",2,32,34.0,22.0,2,0
3691,1,2016-10-18,18,42.534943617823565,23.692474191889147,1.4142135623730951,0,6,134,74,28,40.75,46.66666666666666,27.0,27.0,34.0,27.0,0,32,26,,2016-10-18 06:50:00,"[06:50:00,07:10:00)",2,74,32.0,34.0,2,0
3692,1,2016-10-18,18,42.534943617823565,8.888194417315589,17.677669529663692,0,7,134,100,83,40.75,93.0,70.5,27.0,96.0,70.5,0,83,58,,2016-10-18 07:10:00,"[07:10:00,07:30:00)",2,83,74.0,32.0,2,0
3693,1,2016-10-18,18,42.534943617823565,8.888194417315589,0.7071067811865476,0,7,134,100,89,40.75,93.0,88.5,27.0,96.0,88.5,0,83,88,,2016-10-18 07:30:00,"[07:30:00,07:50:00)",2,100,83.0,74.0,2,0
3694,1,2016-10-18,18,42.534943617823565,8.888194417315589,10.606601717798213,0,7,134,100,127,40.75,93.0,119.5,27.0,96.0,119.5,0,83,112,,2016-10-18 07:50:00,"[07:50:00,08:10:00)",2,96,100.0,83.0,2,0
3761,1,2016-10-19,19,42.33593020019156,8.358628276617322,2.1213203435596424,0,6,136,52,25,40.41666666666666,42.333333333333336,23.5,28.0,42.5,23.5,0,32,22,,2016-10-19 06:10:00,"[06:10:00,06:30:00)",2,32,22.0,13.0,3,0
3762,1,2016-10-19,19,42.33593020019156,8.358628276617322,4.949747468305833,0,6,136,52,21,40.41666666666666,42.333333333333336,17.5,28.0,42.5,17.5,0,32,14,,2016-10-19 06:30:00,"[06:30:00,06:50:00)",2,51,32.0,22.0,3,0
3763,1,2016-10-19,19,42.33593020019156,8.358628276617322,0.0,0,6,136,52,44,40.41666666666666,42.333333333333336,44.0,28.0,42.5,44.0,0,32,44,,2016-10-19 06:50:00,"[06:50:00,07:10:00)",2,44,51.0,32.0,3,0
3764,1,2016-10-19,19,42.33593020019156,11.303391821336934,9.899494936611664,0,7,136,112,68,40.41666666666666,101.16666666666669,61.0,28.0,104.5,61.0,0,81,54,,2016-10-19 07:10:00,"[07:10:00,07:30:00)",2,112,44.0,51.0,3,0
3765,1,2016-10-19,19,42.33593020019156,11.303391821336934,4.242640687119285,0,7,136,112,106,40.41666666666666,101.16666666666669,103.0,28.0,104.5,103.0,0,81,100,,2016-10-19 07:30:00,"[07:30:00,07:50:00)",2,103,112.0,44.0,3,0
3766,1,2016-10-19,19,42.33593020019156,11.303391821336934,2.1213203435596424,0,7,136,112,119,40.41666666666666,101.16666666666669,117.5,28.0,104.5,117.5,0,81,116,,2016-10-19 07:50:00,"[07:50:00,08:10:00)",2,109,103.0,112.0,3,0
3833,1,2016-10-20,20,42.44774934080906,21.621748310439653,1.7320508075688772,0,6,122,74,8,40.361111111111114,41.5,7.0,23.5,32.5,8.0,0,22,5,,2016-10-20 06:10:00,"[06:10:00,06:30:00)",2,22,17.0,10.0,4,0
3834,1,2016-10-20,20,42.44774934080906,21.621748310439653,2.0816659994661326,0,6,122,74,5,40.361111111111114,41.5,2.6666666666666665,23.5,32.5,2.0,0,22,1,,2016-10-20 06:30:00,"[06:30:00,06:50:00)",2,31,22.0,17.0,4,0
3835,1,2016-10-20,20,42.44774934080906,21.621748310439653,3.2145502536643185,0,6,122,74,13,40.361111111111114,41.5,9.333333333333334,23.5,32.5,8.0,0,22,7,,2016-10-20 06:50:00,"[06:50:00,07:10:00)",2,63,31.0,22.0,4,0
3836,1,2016-10-20,20,42.44774934080906,12.564500255349062,0.0,0,7,122,107,11,40.361111111111114,94.66666666666669,11.0,23.5,95.5,11.0,0,78,11,,2016-10-20 07:10:00,"[07:10:00,07:30:00)",2,78,63.0,31.0,4,0
3837,1,2016-10-20,20,42.44774934080906,12.564500255349062,4.0,0,7,122,107,18,40.361111111111114,94.66666666666669,14.0,23.5,95.5,14.0,0,78,10,,2016-10-20 07:30:00,"[07:30:00,07:50:00)",2,107,78.0,63.0,4,0
3838,1,2016-10-20,20,42.44774934080906,12.564500255349062,7.505553499465137,0,7,122,107,26,40.361111111111114,94.66666666666669,21.66666666666667,23.5,95.5,26.0,0,78,13,,2016-10-20 07:50:00,"[07:50:00,08:10:00)",2,103,107.0,78.0,4,0
